point,"Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)"
receptor,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2
time,,,,,,,,,,,,,,,,,,,,
0.84,0.2828335705646478,-0.43896999613020576,0.48512416426305865,0.2492369032225745,0.17052783994243026,-0.26466662033852106,0.2924941889695058,0.15027152065306718,0.15805843074216233,-0.24531355522160547,0.27110630455020757,0.13928330264243496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.2785177883154466,-0.43227171447485685,0.4879787713321112,0.25415236080468634,0.16790258820282408,-0.2605921155204553,0.29417474262684845,0.15321405298764623,0.15562505236880367,-0.24153684620858085,0.2726638118977643,0.14201058646598064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.2742672510389178,-0.42567469585325357,0.4907901962286809,0.25909607084364633,0.16531773853653456,-0.2565803164764315,0.29582943289468616,0.15617313526614043,0.15322912597252608,-0.23781826429200414,0.27419734772976656,0.1447532081497188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.270080991190282,-0.4191774385938447,0.49355908015660627,0.2640675990176651,0.16277266957082276,-0.25263025880895157,0.2974586575454674,0.1591485126362701,0.15087007546678902,-0.23415691536052,0.2757072807766912,0.14751093150446956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.265958054987162,-0.4127784623849233,0.49628605517263136,0.26906651745096977,0.16026676947705332,-0.24874099293337443,0.2990628082419524,0.1621399341651438,0.14854733361618835,-0.230551919040125,0.2771939741037342,0.15028352397397599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.26189750223241604,-0.4064763079996457,0.498971744305039,0.27409240462532314,0.15779943582448025,-0.24491158385099768,0.3006422706308128,0.16514715277913686,0.14626034190077805,-0.2270024084835851,0.27865778519765344,0.15307075657915234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25789840613863635,-0.4002695370236724,0.5016167616711351,0.2791448452925225,0.1553700754362611,-0.24114111092557688,0.3021974244348052,0.16816992520468776,0.14400855038246252,-0.2235075301630685,0.28009906605228646,0.1558724038631838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.2539598531543198,-0.3941567315853605,0.5042217125935837,0.28422343038787784,0.15297810424766642,-0.23742866766325335,0.3037286435435399,0.1712080119099981,0.14179141757342759,-0.22006644366594968,0.28151816325276313,0.1586882438374654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.2500809427917177,-0.38813649408858375,0.5067871937155879,0.289327756944665,0.15062294716645008,-0.23377336149586958,0.3052362961028655,0.17426117704762228,0.13960841030657997,-0.2166783214937214,0.28291541805843345,0.1615180579283668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.24626078745636718,-0.3822074469481482,0.5093137931149178,0.2944574280095509,0.1483040379353487,-0.23017431356753962,0.3067207446028906,0.1773291883979338,0.1374590036079638,-0.21334234886398576,0.28429116648452846,0.16436163092481038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,0.24249851227831,-0.37636823232785,0.5118020904167796,0.2996120525589866,0.14602081899667851,-0.2266306585245005,0.3081823459646633,0.1804118173134552,0.13534268057112545,-0.21005772351546054,0.2856457393825756,0.16721875092665114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.23879325494500014,-0.37061751188113534,0.5142526569055323,0.30479124541656577,0.14377274135899662,-0.22314154430816927,0.30962145162552895,0.18350883866403747,0.13325893223339666,-0.20682365551595372,0.2869794625195855,0.1700892092938454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.23514416553590262,-0.36495396649437084,0.516666055635244,0.3099946271713422,0.14155926446579703,-0.21970613195134334,0.31103840762318496,0.18662003078287767,0.13120725745406658,-0.20363936707329747,0.2882926566560294,0.17297280059639628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.23155040635878424,-0.3593762960328239,0.5190428415390955,0.3152218240971041,0.13937985606620942,-0.21632359537754084,0.3124335546784545,0.1897451754133605,0.12918716279441486,-0.20050409234915442,0.28958563762262646,0.17586932256506546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.22801115178769576,-0.3538832190891228,0.5213835615376279,0.3204724680725982,0.13723399208767076,-0.21299312120337105,0.3138072282767954,0.19288405765671238,0.12719816239957693,-0.197417077275655,0.29085871639595723,0.17877857604283767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.22452558810264683,-0.3484734727344649,0.5236887546458363,0.3257461965027004,0.13512115651054063,-0.2097139085439098,0.3151597587485669,0.19603646592045565,0.12523977788221413,-0.19437757937485173,0.29211219917292197,0.18170036493712827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.22109291333096878,-0.34314581227241003,0.5259589520791139,0.33104265224052687,0.1330408412446304,-0.2064851688210943,0.31649147134807015,0.19920219186765017,0.12331153820796137,-0.19138486758093295,0.29334638744406244,0.18463449617272137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01,0.21771233709036722,-0.33789901099527514,0.5281946773580474,0.3363614835104807,0.13099254600761623,-0.20330612557502278,0.3178026863313822,0.202381030366911,0.121412979582625,-0.18843822206515573,0.29456157806576205,0.1875807796454285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.21438308043365698,-0.33273185994317894,0.5303964464120647,0.34170234383222736,0.12897577820530962,-0.2001760142780975,0.3190937190330024,0.20557277944319008,0.11954364534110447,-0.18553693406342403,0.29575806333134286,0.19053902817645557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.03,0.21110437569518045,-0.32764316766563595,0.5325647676819435,0.34706489194559464,0.12699005281375525,-0.19709408215206084,0.3203648799413272,0.2087772402293107,0.11770308583801238,-0.18268030570655286,0.29693613104107675,0.19350905746746871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,0.20787546633890142,-0.3226317599858458,0.5347001422211785,0.3524487917363899,0.12503489226313,-0.19405958798777484,0.32161647477297356,0.21199421691824263,0.11589085833996544,-0.17986764985309114,0.29809606457112503,0.19649068605634756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.05,0.20469560680817125,-0.31769647976747656,0.536803063796216,0.35785371216312883,0.12310982632341526,-0.19107180196781717,0.32284880454596665,0.2152235167161076,0.11410652691952326,-0.1770982899246969,0.2992381429414255,0.19948373527361565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,0.20156406237716296,-0.31283618668410024,0.538874018985557,0.3632793271846698,0.12121439199181447,-0.18813000549172768,0.324062165651809,0.21846494979590314,0.11234966235074785,-0.17437155974405383,0.30036264088254017,0.20248802919953804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.07,0.1984801090039644,-0.308049756991201,0.5409134872777358,0.36872531568874595,0.1193481333818926,-0.1852334910039304,0.32525684992644965,0.22171832925193483,0.11061984200636081,-0.1716868033752621,0.30146982890148205,0.20550339462187536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.08,0.19544303318532766,-0.3033360833007239,0.5429219411681786,0.3741913614213905,0.11751060161440777,-0.18238156182434234,0.32643314472016827,0.22498347105494523,0.10891664975647247,-0.16904337496664493,0.3025599733465343,0.20852966099428488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.09,0.19245213181306484,-0.2986940743582035,0.5448998462549463,0.3796771529172462,0.11570135470981202,-0.17957353198147888,0.3275913329663913,0.22826019400792974,0.10723967586886117,-0.1664406385959729,0.3036333364710783,0.21156666039535862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.1895067120320847,-0.29412265482241,0.5468476613333689,0.3851823834307542,0.11391995748239493,-0.1768087260482045,0.32873169324945684,0.2315483197026281,0.1055885169107768,-0.16387796811808725,0.3046901764964459,0.2146142274882887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11,0.18660609110006174,-0.289620765047566,0.5487658384895764,0.3907067508682137,0.11216598143604459,-0.17408647897993276,0.3298544998713432,0.23484767247668267,0.10396277565224685,-0.1613547470148032,0.30573074767380903,0.21767219948115013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12,0.18374959624872922,-0.2851873608680898,0.5506548231929324,0.3962499577207059,0.11043900466160306,-0.17140613595530138,0.3309600229173781,0.23815807937145153,0.10236206097086212,-0.15887036824713974,0.3067553003451234,0.2207404160877925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1300000000000001,0.18093656454678744,-0.2808214133857961,0.552515054387377,0.40181171099787577,0.10873861173579023,-0.16876705221933208,0.3320485283209422,0.24147937009046794,0.10078598775801902,-0.15642423410980635,0.30776408100313934,0.2238187194893302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1400000000000001,0.17816634276441964,-0.2765219087596035,0.5543469645816864,0.4073917221625626,0.10706439362167341,-0.1661685929289178,0.33312027792718446,0.2448113769585356,0.0992341768265966,-0.15401575608790088,0.30875733235049446,0.22690695429622312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,0.1754382872394044,-0.27228784799776223,0.5561509799386533,0.4129897070662741,0.10541594757065943,-0.16361013300073318,0.33417552955576224,0.2481539348814503,0.09770625482004693,-0.1516443547158388,0.3097352933579015,0.23000496751093805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,0.17275176374481627,-0.26811824675252405,0.5579275203631999,0.41860538588549556,0.10379287702598469,-0.16109105696145207,0.3352145370626226,0.25150688130633825,0.09620185412287587,-0.1493094594383922,0.31069819932144604,0.23311260849118204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.17,0.17010614735830334,-0.2640121351172222,0.5596769995894254,0.4242384830588256,0.10219479152768214,-0.1586107588002234,0.33623755040083814,0.25487005618260217,0.09472061277249562,-0.14701050847388422,0.3116462819190072,0.23622972891369975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.1675008223329334,-0.25996855742585445,0.5613998252665985,0.4298887272249332,0.10062130661900165,-0.1561686418234563,0.3372448156805121,0.25824330192346495,0.09326217437242527,-0.14474694867949206,0.312579769265814,0.23935618273862516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19,0.16493518196959564,-0.25598657205503117,0.5630963990441034,0.43555585116132706,0.09907204375426197,-0.15376411851180424,0.33823657522776784,0.26162646336810286,0.09182618800682103,-0.14251823541856778,0.31349888596915193,0.24249182617437973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.16240862849095003,-0.2520652512283372,0.5647671166553432,0.4412395917239289,0.09754663020811258,-0.1513966103793271,0.3392130676428349,0.265019387744359,0.09041230815631492,-0.1403238324300308,0.3144038531822313,0.2456365176431089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21,0.15992057291691036,-0.24820368082307745,0.5664123680006121,0.44693968978744536,0.09604469898618387,-0.14906554783479806,0.3401745278572463,0.26842192463202735,0.08902019461514218,-0.13816321169975138,0.31529488865723104,0.2487901177466481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.22,0.15747043494165266,-0.2444009601793714,0.5680325372289428,0.452655890186528,0.09456588873710535,-0.14677037004519036,0.3411211871901617,0.27183392592670025,0.0876495124095377,-0.13603585333387974,0.3161722067975302,0.2519524892330111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.23,0.15505764281213516,-0.24065620191166162,0.5696280028189371,0.4583879416577169,0.09310984366586883,-0.1445105248011885,0.34205327340382674,0.27525524580416927,0.08629993171738252,-0.13394124543414798,0.317036018709139,0.25512349696339137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.24,0.15268163320811895,-0.23696853172244425,0.5711991376585887,0.46413559678215577,0.09167621344851963,-0.1422854683847749,0.3429710107581847,0.27868574068537166,0.08497112778908067,-0.13187888397507985,0.317886532251343,0.25830300787967014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.15034185112367887,-0.23333708821839944,0.5727463091241055,0.4698986119290757,0.09026465314815207,-0.14009466543888185,0.34387462006465225,0.28212526920187486,0.08366278086964826,-0.1298482726830252,0.31872395208657056,0.26149089097242245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.26,0.14803774975018977,-0.22976102272877852,0.5742698791577406,0.47567674720003567,0.08887482313219185,-0.13793758883899254,0.34476431873907115,0.285573692161889,0.0823745761219965,-0.12784892291713895,0.3195484797294972,0.2646870172494142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.27,0.14576879036077975,-0.22623949912604116,0.5757702043446411,0.48146976637391536,0.08750638899094433,-0.13581371956672536,0.3456403208538503,0.2890308725168013,0.08110620355138888,-0.1258803535521252,0.32036031359539685,0.26789125970458133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,0.14353444219623426,-0.22277169364883048,0.5772476359887194,0.4872774368526481,0.08615902145739049,-0.133722546585352,0.34650283718930797,0.29249667532822277,0.07985735793105724,-0.123942090862766,0.3211596490477532,0.2711034932874867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.29,0.14133418235234138,-0.21935679472706737,0.5787025201875623,0.4930995296076924,0.08483239632821066,-0.13166356671722834,0.3473520752842293,0.2959709677355412,0.07862773872895641,-0.12203366841026318,0.3219466784451403,0.2743235948732434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.13916749566866543,-0.2159940028093698,0.5801351979063808,0.49893581912722734,0.08352619438601798,-0.12963628452309348,0.3481882394856487,0.2994536189239704,0.07741705003564235,-0.12015462693029155,0.3227215911873863,0.2775514432329015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.31,0.137033874618734,-0.21268253019259245,0.5815460050510111,0.5047860833640697,0.08224010132278271,-0.12764021218322172,0.34901153099786997,0.3029445000930907,0.07622500049325456,-0.11830451422279349,0.323484573761028,0.28078691900428715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32,0.13493281920163017,-0.20942160085356637,0.5829352725399769,0.5106501036843019,0.08097380766442971,-0.1256748693803941,0.34982214793073546,0.3064434844258712,0.07505130322558749,-0.11648288504342773,0.32423580978407024,0.2840299046632909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.33,0.13286383683497158,-0.20621045028302548,0.5843033263756204,0.5165276648166028,0.07972700869659056,-0.12373978318466822,0.3506202853471559,0.3099504470581669,0.07389567576923385,-0.11468930099669966,0.3249754800500581,0.2872802844955957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.34,0.13082644224926898,-0.20304832532162753,0.5856504877143114,0.5224185548022771,0.07849940439149368,-0.12183448793990276,0.3514061353099126,0.3134652650486847,0.07275784000578323,-0.11292333043074924,0.3257037625714745,0.29053794456883836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.35,0.12882015738364655,-0.19993448399812805,0.5869770729357434,0.5283225649459704,0.07729069933597392,-0.11995852515201968,0.3521798869277414,0.31698781734940923,0.07163752209505989,-0.11118454833372989,0.32642083262247157,0.29380277270519956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.36,0.12684451128291463,-0.19686819536958983,0.5882833937113239,0.5342394897670659,0.07610060266058595,-0.11811144337898903,0.35294172640071164,0.32051798477648286,0.07053445240938438,-0.10947253623174863,0.3271268627809477,0.2970746584544132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.37,0.12489903999598032,-0.19384873936374475,0.5895697570716728,0.5401691269517558,0.07492882796980312,-0.1162927981225138,0.35369183706490936,0.32405564998153225,0.06944836546884348,-0.10778688208845091,0.3278220229699791,0.300353493067191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3800000000000001,0.12298328647558238,-0.19087540662336908,0.590836465473231,0.546111277305774,0.07377509327328628,-0.11450215172133266,0.3544303994364357,0.32760069742343495,0.06837899987755101,-0.10612718020605905,0.3285064804986158,0.30363916946905445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3900000000000001,0.12109680047933859,-0.18794749835272537,0.5920838168639944,0.5520657447077906,0.07263912091820621,-0.11273907324617959,0.3551575912547308,0.3311530133405198,0.0673260982608886,-0.10449303112795919,0.32918040010205285,0.30693158223456857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.11923913847209104,-0.18506432616597193,0.5933121047483775,0.5580323360634537,0.07152063752260297,-0.1110031383963731,0.3558735875252343,0.3347124857231925,0.06628940720370634,-0.10288404154284246,0.3298439439811846,0.3102306275619718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41,0.11740986352953824,-0.18222521193759564,0.5945216182512186,0.5640108612600745,0.07041937390976681,-0.10929392939794674,0.35657856056139126,0.3382790042869831,0.06526867718947255,-0.10129982419020118,0.33049727184155325,0.31353620324819437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42,0.11560854524313868,-0.17942948765482633,0.5957126421809351,0.5700011331219481,0.06933506504362537,-0.10761103490340475,0.3572726800260146,0.3418524604460058,0.06426366254035688,-0.09973999776736327,0.3311405409316995,0.31684820866426183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.43,0.11383475962627454,-0.17667649527200044,0.596885457091836,0.5760029673663002,0.06826744996512023,-0.10595404989295307,0.3579561129720134,0.34543274728682705,0.0632741213582316,-0.09820418683791551,0.3317739060809245,0.32016654473107387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.44,0.11208808902166076,-0.17396558656686026,0.5980403393456032,0.5820161825598544,0.06721627172956049,-0.10432257557724507,0.3586290238824963,0.3490197595427341,0.06229981546657889,-0.09669202174154957,0.3323975197364741,0.3234911138955578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.45,0.11036812200998827,-0.1712961229987662,0.5991775611719485,0.5880406000760132,0.06618127734493574,-0.10271621930168713,0.3592915747102609,0.35261339356839894,0.06134051035328812,-0.09520313850527504,0.3330115320001508,0.3268218201071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.46,0.10867445331978595,-0.16866747556877265,0.6002973907284562,0.5940760440526418,0.06516221771117514,-0.10113459445215399,0.35994392491667676,0.35621354731493104,0.06039597511433196,-0.09373717875600572,0.3336160906643658,0.33015856879485667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.47,0.10700668373849141,-0.16607902468160782,0.6014000921596198,0.600122341350452,0.06415884756033786,-0.0995773203621313,0.3605862315099726,0.3598201203053136,0.059465982398305146,-0.09229378963448624,0.3342113412476366,0.3335012668441248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.48,0.10536442002471379,-0.16353016000955145,0.6024859256550815,0.6061793215119752,0.0631709253977215,-0.09804402222133013,0.36121864908293677,0.36343301361021635,0.05855030835181563,-0.0908726237105033,0.33479742702954046,0.3368498225747893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.49,0.10374727482167828,-0.16102028035805604,0.603555147507085,0.6122468167211195,0.062198213443872434,-0.09653433098572356,0.3618413298500383,0.36705212982418,0.057648732565712735,-0.08947333889948228,0.33537448908513184,0.3402041457188192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.10215486657183878,-0.1585487935332302,0.6046080101671485,0.6183246617633035,0.06124047757748612,-0.0950478832888615,0.36245442368397995,0.3706773730421665,0.05676103802214029,-0.0880955983802861,0.33594266631883146,0.343564147398622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.51,0.10058681943264472,-0.15611511621108504,0.6056447623019644,0.6244126939861563,0.06029748727918403,-0.09358432135464748,0.3630580781516897,0.37430864883646975,0.05588701104240292,-0.086739070514283,0.33650209549779514,0.346929740105644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52,0.09904276319345129,-0.15371867380861726,0.606665648848543,0.6305107532607842,0.05936901557615127,-0.09214329291141059,0.3636524385497607,0.3779458642339799,0.055026441235631995,-0.08540342876569493,0.3370529112847708,0.3503008376793005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.53,0.0975223331935569,-0.15135890035657026,0.6076709110685978,0.6366186819435872,0.05845483898762538,-0.09072445110727907,0.36423764793934693,0.381588927693798,0.05417912144823942,-0.08408835162315438,0.3375952462704509,0.3536773552862293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.54,0.09602517024135934,-0.14903523837393462,0.6086607866021891,0.6427363248386271,0.057554737471219926,-0.0893274544269166,0.3648138471805243,0.38523774908519387,0.05334484771414704,-0.08279352252243682,0.33812923100532927,0.3570592093998632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.55,0.09455092053461409,-0.14674713874426396,0.6096355095206318,0.6488635291605355,0.05666849437007221,-0.08795196660946053,0.3653811749661241,0.3888922396659031,0.05252341920578056,-0.08151862977042428,0.33865499403106764,0.3604463177803162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.56,0.09309923558178353,-0.1444940605935568,0.6105953103786755,0.6550001444979557,0.05579589636080189,-0.08659765656773451,0.3659397678550472,0.3925523120607567,0.05171463818581455,-0.08026336647018915,0.33917266191138135,0.3638385994545787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.57,0.09166977212446552,-0.1422754711698426,0.6115404162659653,0.661146022777511,0.05493673340226843,-0.08526419830876375,0.3664897603050677,0.3962178802406393,0.05091830995965981,-0.07902743044726018,0.33968235926245144,0.3672359746970172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.58,0.09026219206088744,-0.1400908457244684,0.6124710508577941,0.6673010182282969,0.05409079868511365,-0.08395127085544309,0.3670312847051322,0.39988885950177144,0.0501342428286783,-0.0778105241770255,0.34018420878286904,0.3706383650101741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.59,0.08887616237045333,-0.1379396673949941,0.6133874344651512,0.6734649873468826,0.05325788858208024,-0.08265855816940806,0.36756447140716475,0.4035651664453092,0.04936224804411774,-0.07661235471321798,0.3406783312831204,0.3740456931058616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.08751135503933219,-0.13582142708969205,0.6142897840840794,0.6796377888628246,0.052437802599091386,-0.08138574907514265,0.36808944875738275,0.40724671895725767,0.048602139761752414,-0.0754326336175164,0.34116484571461964,0.37745788288654697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.61,0.08616744698707507,-0.13373562337367886,0.615178313444346,0.6858192837046765,0.05163034332708176,-0.08013253718518498,0.36860634312713203,0.41093343618869305,0.047853734997221384,-0.07427107689023464,0.34164386919829487,0.38087485942702354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
